"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"KSTCEUS","199006","0.146","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199007","0.212","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199008","0.509","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199009","0.383","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199010","0.235","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199011","0.29","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199012","1.068","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199013","6.443","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199101","1.184","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199102","0.646","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199103","0.55","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199104","0.482","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199105","0.343","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199106","0.2","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199107","0.175","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199108","0.219","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199109","0.063","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199110","0.343","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199111","1.425","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199112","1.381","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199113","7.013","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199201","1.457","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199202","0.887","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199203","1.057","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199204","0.42","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199205","0.25","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199206","0.127","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199207","0.711","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199208","-0.205","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199209","0.25","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199210","0.432","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199211","0.418","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199212","0.484","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199213","6.289","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199301","0.799","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199302","1.158","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199303","0.693","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199304","0.364","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199305","0.163","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199306","-0.203","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199307","0.286","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199308","0.422","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199309","0.511","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199310","0.161","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199311","1.562","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199312","1.601","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199313","7.518","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199401","1.028","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199402","0.84","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199403","0.665","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199404","0.637","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199405","0.194","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199406","-0.039","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199407","0.277","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199408","0.556","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199409","0.193","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199410","0.67","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199411","1.019","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199412","1.374","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199413","7.415","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199501","1.184","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199502","1.188","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199503","0.771","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199504","0.527","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199505","0.646","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199506","0.359","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199507","0.261","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199508","0.435","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199509","0.32","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199510","0.56","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199511","0.946","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199512","0.99","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199513","8.187","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199601","1.232","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199602","1.691","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199603","1.192","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199604","0.5","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199605","0.356","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199606","0.347","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199607","0.241","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199608","0.301","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199609","0.491","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199610","0.046","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199611","1.538","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199612","1.441","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199613","9.378","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199701","2.045","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199702","1.24","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199703","0.818","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199704","1.025","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199705","0.246","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199706","0.29","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199707","0.2","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199708","0.513","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199709","0.38","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199710","0.706","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199711","1.081","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199712","1.437","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199713","9.98","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199801","1.735","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199802","1.179","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199803","1.349","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199804","0.473","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199805","0.708","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199806","0.733","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199807","0.303","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199808","1.012","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199809","0.44","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199810","0.879","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199811","1.318","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199812","1.696","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199813","11.825","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199901","1.644","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199902","1.075","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199903","0.858","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199904","0.601","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199905","0.548","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199906","0.681","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199907","0.547","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199908","0.67","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199909","0.679","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199910","0.672","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199911","1.184","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199912","1.892","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199913","11.05","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200001","1.908","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200002","1.135","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200003","0.752","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200004","0.669","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200005","0.372","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200006","0.462","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200007","0.362","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200008","0.362","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200009","0.855","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200010","0.726","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200011","0.723","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200012","1.911","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200013","10.238","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200101","1.502","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200102","0.97","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200103","1.548","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200104","0.764","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200105","0.555","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200106","0.692","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200107","0.718","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200108","1.055","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200109","0.494","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200110","0.296","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200111","1.059","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200112","1.305","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200113","10.959","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200201","0.861","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200202","0.865","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200203","0.652","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200204","0.195","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200205","0.456","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200206","0.466","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200207","0.206","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200208","0.214","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200209","0.281","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200210","0.607","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200211","0.77","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200212","0.992","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200213","6.566","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200301","1.745","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200302","1.122","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200303","0.597","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200304","0.498","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200305","0.591","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200306","-0.008","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200307","0.153","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200308","0.319","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200309","0.506","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200310","0.543","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200311","0.712","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200312","1.496","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200313","8.275","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200401","1.837","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200402","1.162","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200403","0.914","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200404","0.807","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200405","0.376","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200406","0.635","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200407","0.427","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200408","0.541","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200409","0.454","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200410","0.555","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200411","0.668","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200412","1.395","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200413","9.77","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200501","1.717","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200502","0.82","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200503","1.273","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200504","0.564","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200505","0.974","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200506","0.67","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200507","0.599","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200508","0.363","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200509","0.693","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200510","0.888","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200511","0.942","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200512","1.073","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200513","10.576","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200601","0.976","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200602","1.375","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200603","1.268","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200604","1.037","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200605","0.614","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200606","0.352","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200607","0.49","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200608","0.376","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200609","0.335","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200610","0.387","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200611","0.31","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200612","0.614","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200613","8.133","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200701","0.666","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200702","0.552","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200703","0.449","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200704","0.334","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200705","0.177","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200706","0.183","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200707","0.084","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200708","0.363","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200709","0.392","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200710","0.356","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200711","0.567","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200712","0.744","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200713","4.869","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200801","0.175","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200802","0.352","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200803","0.326","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200804","0.01","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200805","0.084","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200806","0.063","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200807","-0.012","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200808","0.034","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200809","0.15","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200810","0.126","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200811","0.25","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200812","0.602","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200813","2.162","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200901","0.562","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200902","0.468","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200903","0.209","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200904","0.177","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200905","0.182","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200906","0.14","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200907","0.017","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200908","0.076","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200909","-0.056","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200910","0.274","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200911","0.268","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200912","0.34","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200913","2.658","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201001","0.189","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201002","0.4","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201003","0.147","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201004","0.083","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201005","0.138","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201006","0.193","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201007","0.244","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201008","0.121","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201009","0.099","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201010","0.189","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201011","0.573","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201012","0.642","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201013","3.019","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
